id,exp_id,recv_utc,dev,fw,seq,t_us,ev,b_flash,b_from,b_patch,calls_r,calls_w,err,flash_kBps,force_full,fw_to,goodput_kBps,heap_free,heap_min,heap_min_during,http,is_delta,ok,part,prev_boot_marker,reset_reason,rssi,rtt_ms,t_app_ms,t_apply_wall_ms,t_boot_app_ms,t_connect_ms,t_decrypt,t_downtime_ms,t_finalize_ms,t_flash,t_from_read,t_http,t_reboot_ms,t_seek,t_total_ms,t_unaccounted_ms,update
530,MN_FULL,1781386415.714292,esp32-A,s2-base-full,3,30039851,heartbeat,,,,,,,,,,,212768,158496,,,,,,,,,,,,,,,,,,,,,,,,
531,MN_FULL,1781386425.7140708,esp32-A,s2-base-full,4,40039851,heartbeat,,,,,,,,,,,212768,158496,,,,,,,,,,,,,,,,,,,,,,,,
532,MN_FULL,1781386435.720715,esp32-A,s2-base-full,5,50039918,heartbeat,,,,,,,,,,,212664,156808,,,,,,,,,,,,,,,,,,,,,,,,
533,MN_FULL,1781386445.7183523,esp32-A,s2-base-full,6,60039851,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
534,MN_FULL,1781386455.7155566,esp32-A,s2-base-full,7,70039854,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
535,MN_FULL,1781386465.7181559,esp32-A,s2-base-full,8,80039946,heartbeat,,,,,,,,,,,212768,156808,,,,,,,,,,,,,,,,,,,,,,,,
536,MN_FULL,1781386475.7137802,esp32-A,s2-base-full,9,90039902,heartbeat,,,,,,,,,,,212768,156808,,,,,,,,,,,,,,,,,,,,,,,,
537,MN_FULL,1781386485.7146347,esp32-A,s2-base-full,10,100039851,heartbeat,,,,,,,,,,,212768,156808,,,,,,,,,,,,,,,,,,,,,,,,
538,MN_FULL,1781386495.7175486,esp32-A,s2-base-full,11,110040365,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
539,MN_FULL,1781386505.714363,esp32-A,s2-base-full,12,120039936,heartbeat,,,,,,,,,,,212768,156808,,,,,,,,,,,,,,,,,,,,,,,,
540,MN_FULL,1781386515.7144265,esp32-A,s2-base-full,13,130039855,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
541,MN_FULL,1781386525.717599,esp32-A,s2-base-full,14,140039849,heartbeat,,,,,,,,,,,212812,156808,,,,,,,,,,,,,,,,,,,,,,,,
542,MN_FULL,1781386535.7144876,esp32-A,s2-base-full,15,150039917,heartbeat,,,,,,,,,,,212668,156808,,,,,,,,,,,,,,,,,,,,,,,,
543,MN_FULL,1781386545.7133589,esp32-A,s2-base-full,16,160039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
544,MN_FULL,1781386555.7136579,esp32-A,s2-base-full,17,170039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
545,MN_FULL,1781386565.724086,esp32-A,s2-base-full,18,180039972,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
546,MN_FULL,1781386575.713452,esp32-A,s2-base-full,19,190039851,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
547,MN_FULL,1781386585.715515,esp32-A,s2-base-full,20,200039847,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
548,MN_FULL,1781386595.7138486,esp32-A,s2-base-full,21,210039849,heartbeat,,,,,,,,,,,212812,156808,,,,,,,,,,,,,,,,,,,,,,,,
549,MN_FULL,1781386605.7177222,esp32-A,s2-base-full,22,220039917,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
550,MN_FULL,1781386615.7129316,esp32-A,s2-base-full,23,230039861,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
551,MN_FULL,1781386625.7128608,esp32-A,s2-base-full,24,240039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
552,MN_FULL,1781386635.7151425,esp32-A,s2-base-full,25,250039915,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
553,MN_FULL,1781386645.7144263,esp32-A,s2-base-full,26,260039847,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
554,MN_FULL,1781386655.7143807,esp32-A,s2-base-full,27,270039847,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
555,MN_FULL,1781386665.714236,esp32-A,s2-base-full,28,280039913,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
556,MN_FULL,1781386675.7126696,esp32-A,s2-base-full,29,290039785,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
557,MN_FULL,1781386685.7126799,esp32-A,s2-base-full,30,300039857,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
558,MN_FULL,1781386695.712463,esp32-A,s2-base-full,31,310039833,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
559,MN_FULL,1781386705.7142951,esp32-A,s2-base-full,32,320039817,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
560,MN_FULL,1781386715.712808,esp32-A,s2-base-full,33,330039829,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
561,MN_FULL,1781386725.7130666,esp32-A,s2-base-full,34,340039946,heartbeat,,,,,,,,,,,212812,156808,,,,,,,,,,,,,,,,,,,,,,,,
562,MN_FULL,1781386735.7132094,esp32-A,s2-base-full,35,350039913,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
563,MN_FULL,1781386745.712212,esp32-A,s2-base-full,36,360039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
564,MN_FULL,1781386755.7121873,esp32-A,s2-base-full,37,370039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
565,MN_FULL,1781386765.7128837,esp32-A,s2-base-full,38,380039953,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
566,MN_FULL,1781386775.7129216,esp32-A,s2-base-full,39,390039853,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
567,MN_FULL,1781386785.7234204,esp32-A,s2-base-full,40,400039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
568,MN_FULL,1781386795.71341,esp32-A,s2-base-full,41,410039849,heartbeat,,,,,,,,,,,212812,156808,,,,,,,,,,,,,,,,,,,,,,,,
569,MN_FULL,1781386805.7200348,esp32-A,s2-base-full,42,420039917,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
570,MN_FULL,1781386815.7125733,esp32-A,s2-base-full,43,430039853,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
571,MN_FULL,1781386825.7547078,esp32-A,s2-base-full,44,440039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
572,MN_FULL,1781386835.7125392,esp32-A,s2-base-full,45,450039917,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
573,MN_FULL,1781386845.7131543,esp32-A,s2-base-full,46,460039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
574,MN_FULL,1781386855.7139778,esp32-A,s2-base-full,47,470039861,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
575,MN_FULL,1781386865.71262,esp32-A,s2-base-full,48,480040103,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
576,MN_FULL,1781386875.7590058,esp32-A,s2-base-full,49,490039904,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
577,MN_FULL,1781386885.7173889,esp32-A,s2-base-full,50,500039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
578,MN_FULL,1781386895.7115881,esp32-A,s2-base-full,51,510039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
579,MN_FULL,1781386905.7125432,esp32-A,s2-base-full,52,520039913,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
580,MN_FULL,1781386915.7135193,esp32-A,s2-base-full,53,530039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
581,MN_FULL,1781386925.711341,esp32-A,s2-base-full,54,540039849,heartbeat,,,,,,,,,,,212812,156808,,,,,,,,,,,,,,,,,,,,,,,,
582,MN_FULL,1781386935.7123523,esp32-A,s2-base-full,55,550039913,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
583,MN_FULL,1781386945.7109113,esp32-A,s2-base-full,56,560039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
584,MN_FULL,1781386955.71443,esp32-A,s2-base-full,57,570039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
585,MN_FULL,1781386965.719139,esp32-A,s2-base-full,58,580039913,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
586,MN_FULL,1781386975.710883,esp32-A,s2-base-full,59,590039857,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
587,MN_FULL,1781386985.7619731,esp32-A,s2-base-full,60,600039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
588,MN_FULL,1781386995.7118866,esp32-A,s2-base-full,61,610039853,heartbeat,,,,,,,,,,,212812,156808,,,,,,,,,,,,,,,,,,,,,,,,
589,MN_FULL,1781387005.7114825,esp32-A,s2-base-full,62,620039917,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
590,MN_FULL,1781387015.715964,esp32-A,s2-base-full,63,630039845,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
591,MN_FULL,1781387025.7134159,esp32-A,s2-base-full,64,640039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
592,MN_FULL,1781387035.7145455,esp32-A,s2-base-full,65,650039917,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
593,MN_FULL,1781387045.714416,esp32-A,s2-base-full,66,660039845,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
594,MN_FULL,1781387055.7113678,esp32-A,s2-base-full,67,670039853,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
595,MN_FULL,1781387065.7110894,esp32-A,s2-base-full,68,680039960,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
596,MN_FULL,1781387075.711403,esp32-A,s2-base-full,69,690039897,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
597,MN_FULL,1781387085.7101593,esp32-A,s2-base-full,70,700039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
598,MN_FULL,1781387095.7114415,esp32-A,s2-base-full,71,710039857,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
599,MN_FULL,1781387105.7109015,esp32-A,s2-base-full,72,720039913,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
600,MN_FULL,1781387115.7107708,esp32-A,s2-base-full,73,730039853,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
601,MN_FULL,1781387125.7132573,esp32-A,s2-base-full,74,740039849,heartbeat,,,,,,,,,,,212812,156808,,,,,,,,,,,,,,,,,,,,,,,,
602,MN_FULL,1781387135.7107093,esp32-A,s2-base-full,75,750039913,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
603,MN_FULL,1781387145.7121398,esp32-A,s2-base-full,76,760039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
604,MN_FULL,1781387155.7097008,esp32-A,s2-base-full,77,770039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
605,MN_FULL,1781387165.7104669,esp32-A,s2-base-full,78,780039945,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
606,MN_FULL,1781387175.7117078,esp32-A,s2-base-full,79,790039853,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
607,MN_FULL,1781387185.7112145,esp32-A,s2-base-full,80,800039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
608,MN_FULL,1781387195.7545712,esp32-A,s2-base-full,81,810039903,heartbeat,,,,,,,,,,,195112,156808,,,,,,,,,,,,,,,,,,,,,,,,
609,MN_FULL,1781387205.723917,esp32-A,s2-base-full,82,820039913,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
610,MN_FULL,1781387215.709379,esp32-A,s2-base-full,83,830039861,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
611,MN_FULL,1781387225.708588,esp32-A,s2-base-full,84,840039770,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
612,MN_FULL,1781387235.7734253,esp32-A,s2-base-full,85,850039899,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
613,MN_FULL,1781387245.7085843,esp32-A,s2-base-full,86,860039799,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
614,MN_FULL,1781387255.708687,esp32-A,s2-base-full,87,870039837,heartbeat,,,,,,,,,,,212812,156808,,,,,,,,,,,,,,,,,,,,,,,,
615,MN_FULL,1781387265.7113147,esp32-A,s2-base-full,88,880039947,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
616,MN_FULL,1781387275.7140458,esp32-A,s2-base-full,89,890039882,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
617,MN_FULL,1781387285.7074368,esp32-A,s2-base-full,90,900039859,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
618,MN_FULL,1781387295.7103004,esp32-A,s2-base-full,91,910039839,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
619,MN_FULL,1781387305.7079692,esp32-A,s2-base-full,92,920039914,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
620,MN_FULL,1781387315.7066247,esp32-A,s2-base-full,93,930039831,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
621,MN_FULL,1781387325.7092564,esp32-A,s2-base-full,94,940039849,heartbeat,,,,,,,,,,,212812,156808,,,,,,,,,,,,,,,,,,,,,,,,
622,MN_FULL,1781387335.7137027,esp32-A,s2-base-full,95,950040359,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
623,MN_FULL,1781387345.7075088,esp32-A,s2-base-full,96,960039841,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
624,MN_FULL,1781387355.7069855,esp32-A,s2-base-full,97,970039853,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
625,MN_FULL,1781387365.7074232,esp32-A,s2-base-full,98,980039909,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
626,MN_FULL,1781387375.7064211,esp32-A,s2-base-full,99,990039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
627,MN_FULL,1781387385.7179954,esp32-A,s2-base-full,100,1000039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
628,MN_FULL,1781387395.7065554,esp32-A,s2-base-full,101,1010039849,heartbeat,,,,,,,,,,,212812,156808,,,,,,,,,,,,,,,,,,,,,,,,
629,MN_FULL,1781387405.7071514,esp32-A,s2-base-full,102,1020040222,heartbeat,,,,,,,,,,,212668,156808,,,,,,,,,,,,,,,,,,,,,,,,
630,MN_FULL,1781387415.7091513,esp32-A,s2-base-full,103,1030039865,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
631,MN_FULL,1781387425.711137,esp32-A,s2-base-full,104,1040039851,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
632,MN_FULL,1781387435.7063336,esp32-A,s2-base-full,105,1050039918,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
633,MN_FULL,1781387445.7062988,esp32-A,s2-base-full,106,1060039851,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
634,MN_FULL,1781387455.708162,esp32-A,s2-base-full,107,1070039863,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
635,MN_FULL,1781387465.7049387,esp32-A,s2-base-full,108,1080039969,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
636,MN_FULL,1781387475.7053387,esp32-A,s2-base-full,109,1090039853,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
637,MN_FULL,1781387485.7046652,esp32-A,s2-base-full,110,1100039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
638,MN_FULL,1781387495.704625,esp32-A,s2-base-full,111,1110039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
639,MN_FULL,1781387505.7043097,esp32-A,s2-base-full,112,1120039917,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
640,MN_FULL,1781387515.706299,esp32-A,s2-base-full,113,1130039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
641,MN_FULL,1781387525.704139,esp32-A,s2-base-full,114,1140039849,heartbeat,,,,,,,,,,,212812,156808,,,,,,,,,,,,,,,,,,,,,,,,
642,MN_FULL,1781387535.7053356,esp32-A,s2-base-full,115,1150039917,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
643,MN_FULL,1781387545.7035844,esp32-A,s2-base-full,116,1160039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
644,MN_FULL,1781387555.703579,esp32-A,s2-base-full,117,1170039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
645,MN_FULL,1781387565.7052906,esp32-A,s2-base-full,118,1180040842,heartbeat,,,,,,,,,,,160132,156808,,,,,,,,,,,,,,,,,,,,,,,,
646,MN_FULL,1781387575.7036152,esp32-A,s2-base-full,119,1190039877,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
647,MN_FULL,1781387585.7029588,esp32-A,s2-base-full,120,1200039849,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
648,MN_FULL,1781387595.7686865,esp32-A,s2-base-full,121,1210040287,heartbeat,,,,,,,,,,,212812,156808,,,,,,,,,,,,,,,,,,,,,,,,
649,MN_FULL,1781387605.7032523,esp32-A,s2-base-full,122,1220039817,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
650,MN_FULL,1781387615.7025614,esp32-A,s2-base-full,123,1230039892,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
651,MN_FULL,1781387625.702411,esp32-A,s2-base-full,124,1240039754,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
652,MN_FULL,1781387635.702536,esp32-A,s2-base-full,125,1250039830,heartbeat,,,,,,,,,,,212440,156808,,,,,,,,,,,,,,,,,,,,,,,,
653,MN_FULL,1781387645.7021606,esp32-A,s2-base-full,126,1260039897,heartbeat,,,,,,,,,,,212792,156808,,,,,,,,,,,,,,,,,,,,,,,,
654,MN_FULL,1781387655.7020154,esp32-A,s2-base-full,127,1270039853,heartbeat,,,,,,,,,,,212812,156808,,,,,,,,,,,,,,,,,,,,,,,,
655,MN_FULL,1781387665.701901,esp32-A,s2-base-full,128,1280039849,heartbeat,,,,,,,,,,,212812,156808,,,,,,,,,,,,,,,,,,,,,,,,
656,MN_FULL,1781387677.74302,esp32-A,s2-base-full,129,1290039903,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
657,MN_FULL,1781387685.701608,esp32-A,s2-base-full,130,1300039752,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
658,MN_FULL,1781387695.7018185,esp32-A,s2-base-full,131,1310039764,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
659,MN_FULL,1781387705.7050683,esp32-A,s2-base-full,132,1320039935,heartbeat,,,,,,,,,,,164344,156808,,,,,,,,,,,,,,,,,,,,,,,,
660,MN_FULL,1781387715.7033167,esp32-A,s2-base-full,133,1330039815,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
661,MN_FULL,1781387725.7022204,esp32-A,s2-base-full,134,1340039772,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
662,MN_FULL,1781387735.7008996,esp32-A,s2-base-full,135,1350039847,heartbeat,,,,,,,,,,,212816,156808,,,,,,,,,,,,,,,,,,,,,,,,
663,MN_FULL,1781387745.70081,esp32-A,s2-base-full,136,1360039911,heartbeat,,,,,,,,,,,172100,156808,,,,,,,,,,,,,,,,,,,,,,,,
664,MN_FULL,1781387755.7009227,esp32-A,s2-base-full,137,1370039911,heartbeat,,,,,,,,,,,160244,156808,,,,,,,,,,,,,,,,,,,,,,,,
665,MN_FULL,1781387765.7019134,esp32-A,s2-base-full,138,1380039860,heartbeat,,,,,,,,,,,163368,156808,,,,,,,,,,,,,,,,,,,,,,,,
666,MN_FULL,1781387775.7005265,esp32-A,s2-base-full,139,1390039907,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
667,MN_FULL,1781387785.7037868,esp32-A,s2-base-full,140,1400039847,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
668,MN_FULL,1781387795.7033372,esp32-A,s2-base-full,141,1410039911,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
669,MN_FULL,1781387805.7000341,esp32-A,s2-base-full,142,1420039915,heartbeat,,,,,,,,,,,194608,156808,,,,,,,,,,,,,,,,,,,,,,,,
670,MN_FULL,1781387815.701538,esp32-A,s2-base-full,143,1430039915,heartbeat,,,,,,,,,,,172100,156808,,,,,,,,,,,,,,,,,,,,,,,,
671,MN_FULL,1781387825.699831,esp32-A,s2-base-full,144,1440039903,heartbeat,,,,,,,,,,,171976,156808,,,,,,,,,,,,,,,,,,,,,,,,
672,MN_FULL,1781387835.7024655,esp32-A,s2-base-full,145,1450039859,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
673,MN_FULL,1781387845.6995978,esp32-A,s2-base-full,146,1460039847,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
674,MN_FULL,1781387855.7011538,esp32-A,s2-base-full,147,1470039843,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
675,MN_FULL,1781387865.8492823,esp32-A,s2-base-full,148,1480039915,heartbeat,,,,,,,,,,,172132,156808,,,,,,,,,,,,,,,,,,,,,,,,
676,MN_FULL,1781387875.702354,esp32-A,s2-base-full,149,1490039919,heartbeat,,,,,,,,,,,172132,156808,,,,,,,,,,,,,,,,,,,,,,,,
677,MN_FULL,1781387885.701251,esp32-A,s2-base-full,150,1500040368,heartbeat,,,,,,,,,,,163424,156808,,,,,,,,,,,,,,,,,,,,,,,,
678,MN_FULL,1781387895.7021515,esp32-A,s2-base-full,151,1510039907,heartbeat,,,,,,,,,,,212816,156808,,,,,,,,,,,,,,,,,,,,,,,,
679,MN_FULL,1781387905.6987247,esp32-A,s2-base-full,152,1520039847,heartbeat,,,,,,,,,,,212816,156808,,,,,,,,,,,,,,,,,,,,,,,,
680,MN_FULL,1781387915.6987426,esp32-A,s2-base-full,153,1530039847,heartbeat,,,,,,,,,,,212816,156808,,,,,,,,,,,,,,,,,,,,,,,,
681,MN_FULL,1781387925.7013993,esp32-A,s2-base-full,154,1540039927,heartbeat,,,,,,,,,,,195132,156808,,,,,,,,,,,,,,,,,,,,,,,,
682,MN_FULL,1781387935.698892,esp32-A,s2-base-full,155,1550039915,heartbeat,,,,,,,,,,,172108,156808,,,,,,,,,,,,,,,,,,,,,,,,
683,MN_FULL,1781387945.701161,esp32-A,s2-base-full,156,1560039764,heartbeat,,,,,,,,,,,212432,156808,,,,,,,,,,,,,,,,,,,,,,,,
684,MN_FULL,1781387955.6981845,esp32-A,s2-base-full,157,1570039859,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
685,MN_FULL,1781387965.6979814,esp32-A,s2-base-full,158,1580039847,heartbeat,,,,,,,,,,,212788,156808,,,,,,,,,,,,,,,,,,,,,,,,
686,MN_FULL,1781387975.6984954,esp32-A,s2-base-full,159,1590039971,heartbeat,,,,,,,,,,,194600,156808,,,,,,,,,,,,,,,,,,,,,,,,
687,MN_FULL,1781387985.6991656,esp32-A,s2-base-full,160,1600039915,heartbeat,,,,,,,,,,,172116,156808,,,,,,,,,,,,,,,,,,,,,,,,
688,MN_FULL,1781387995.7003043,esp32-A,s2-base-full,161,1610039875,heartbeat,,,,,,,,,,,212460,156808,,,,,,,,,,,,,,,,,,,,,,,,
689,MN_FULL,1781388005.6979954,esp32-A,s2-base-full,162,1620039836,heartbeat,,,,,,,,,,,212460,156808,,,,,,,,,,,,,,,,,,,,,,,,
690,MN_FULL,1781388015.6974654,esp32-A,s2-base-full,163,1630039859,heartbeat,,,,,,,,,,,212460,156808,,,,,,,,,,,,,,,,,,,,,,,,
691,MN_FULL,1781388025.6973867,esp32-A,s2-base-full,164,1640039935,heartbeat,,,,,,,,,,,194264,156808,,,,,,,,,,,,,,,,,,,,,,,,
692,MN_FULL,1781388035.7359338,esp32-A,s2-base-full,165,1650039844,heartbeat,,,,,,,,,,,171768,156808,,,,,,,,,,,,,,,,,,,,,,,,
693,MN_FULL,1781388045.6973424,esp32-A,s2-base-full,166,1660039915,heartbeat,,,,,,,,,,,210468,156808,,,,,,,,,,,,,,,,,,,,,,,,
694,MN_FULL,1781388055.6974144,esp32-A,s2-base-full,167,1670039883,heartbeat,,,,,,,,,,,212440,156808,,,,,,,,,,,,,,,,,,,,,,,,
